source_id,l,b,dist_pc,distance_gspphot,parallax,ra,dec,phot_g_mean_mag
5900705244680192,167.72922932682837,-47.55176249061143,90.57515199925543,90.1596,11.04055558204551,41.380427222993305,5.150722425576574,12.42188
20906152745826560,166.4899451161627,-43.501508344287764,571.3033039742303,492.8148,1.7503837156963247,43.248218123915166,8.854979189140789,13.153782
58372904816938240,165.83444501492338,-28.41487357902594,190.0559667414833,187.6413,5.261608026020112,52.71257582203848,20.879625188352723,14.87523
60186343087140096,160.57694032627813,-32.91268462391884,21.38573457164644,21.3556,46.760142685293424,45.9545660251255,20.11057925630227,8.245732
60557600060540160,161.53601785520075,-31.749519849834954,813.7350853395272,781.5216,1.2289011719124223,47.38189555811216,20.578161843201563,13.703782
62640521761230848,163.37975937615522,-27.45737306090338,387.55558602200534,381.478,2.5802750265176675,51.5705236973924,23.00034471648355,13.193287
64805013479369984,167.41890085089514,-24.498121526337172,589.6566063518851,569.7385,1.6959023086111873,56.654523544256655,22.872827483624835,13.243611
65315118156520320,169.7322364565143,-23.166761921054434,529.8702231647949,515.2325,1.8872545696703362,59.309483083685016,22.378335787930656,12.198191
76306867177586816,153.38053259939804,-41.872854421133795,281.21900135730533,280.6196,3.5559474828283064,35.91117050812128,15.482953100970663,13.868053
102461087706561024,148.10923346023506,-34.942133647783486,60.7904347302518,--,16.44995638602267,35.21356269596189,23.520428744370637,13.118971
109773424146717568,156.37011959701925,-31.57795227039863,471.63705187753527,432.5016,2.120274469571697,43.57277761768284,23.19918442788277,12.497077
114340658009875072,154.1520427834282,-30.240220010729836,87.65011722664049,87.3306,11.4089978615118,42.55821165766747,25.333530591766092,7.4233413
120301557221099008,160.34732078801875,-20.44148100535373,173.620838948296,178.9096,5.759677271792231,54.06605796846062,30.2059266622917,16.169218
121515177539951744,158.67875252670294,-19.243543925318416,272.41754732253327,277.0251,3.6708354870254865,53.49434847582827,32.11876946317795,14.026744
122689004986077440,156.36962222732657,-22.532717017866787,221.80577214323128,219.4509,4.508448947641674,49.17347541258986,30.747023167734,11.909249
131624808999798656,147.65917712764522,-27.577878523653922,282.3898288179303,283.2203,3.5412040305628216,38.308072241450716,30.360451423563948,10.549522
134358779022083840,145.16624511035914,-25.829686678290557,151.7740404437349,146.934,6.588742034384439,36.784681320773615,32.876954816775076,8.387563
141141013419787392,146.48530116250976,-21.709498495526052,883.5338414750579,826.9732,1.1318185598080794,40.21635590739326,36.107788386626815,13.580415
145802908359723648,173.6631281545437,-17.978439835509707,125.17195779207508,125.2941,7.989009820083778,66.1421744240049,23.270776346600627,11.230028
145916050683920128,174.77536773144078,-17.350627172581742,58.88653248921365,59.3272,16.98181159135447,67.4128739855634,22.882562464954916,10.853678
149625979012165248,172.1965479440574,-17.10293562799968,252.9645916687893,292.476,3.953122424775229,65.83952190983328,24.89730736686312,13.06276
155764380630082944,174.65130606829112,-8.056970792602195,928.6746859761727,814.2357,1.0768033360884108,75.3691032107308,28.81660466618043,14.0334215
168151684788287232,162.32554629159964,-18.96528347631633,336.6623659974949,--,2.9703349735486655,56.814344487182126,30.14949743878188,9.125077
169296546972572800,163.9489177472046,-15.373152725915984,943.889198490105,864.8099,1.059446385867804,60.96467738087615,31.775964927058112,13.060529
171829207584663808,168.06408286281314,-10.2242347356629,614.6374881784419,587.2579,1.6269752809312525,68.62902284731133,32.47663579792714,13.469184
174101034829871104,167.96775765118096,-5.9926108415150585,317.9373521996575,313.0355,3.14527372478092,72.42717301017002,35.30165716596766,12.145716
176522850925104256,164.23969564714972,-9.854392757428032,512.3062138647325,--,1.9519575850080093,65.8762283662397,35.4951074321612,10.803208
